WKT,address_id,change_id,address_type,unit_value,address_number,address_number_suffix,address_number_high,water_route_name,water_name,suburb_locality,town_city,full_address_number,full_road_name,full_address,road_section_id,gd2000_xcoord,gd2000_ycoord,water_route_name_ascii,water_name_ascii,suburb_locality_ascii,town_city_ascii,full_road_name_ascii,full_address_ascii,shape_X,shape_Y
POINT (174.7269275167 -41.2878768),2016622,1768785,Road,,28,B,,,,Karori,Wellington,28B,Collier Avenue,"28B Collier Avenue, Karori, Wellington",73494,174.72692752,-41.28787680,,,Karori,Wellington,Collier Avenue,"28B Collier Avenue, Karori, Wellington",174.7269275167,-41.2878768
POINT (174.7418620333 -41.2831392333),346381,307374,Road,,194,,,,,Karori,Wellington,194,Karori Road,"194 Karori Road, Karori, Wellington",78987,174.74186203,-41.28313923,,,Karori,Wellington,Karori Road,"194 Karori Road, Karori, Wellington",174.7418620333,-41.2831392333
POINT (174.7420715333 -41.2805022333),346656,307611,Road,,59,,,,,Karori,Wellington,59,Hatton Street,"59 Hatton Street, Karori, Wellington",94569,174.74207153,-41.28050223,,,Karori,Wellington,Hatton Street,"59 Hatton Street, Karori, Wellington",174.7420715333,-41.2805022333
POINT (174.7405410167 -41.2900578167),347234,308163,Road,,38,,,,,Karori,Wellington,38,Kano Street,"38 Kano Street, Karori, Wellington",71249,174.74054102,-41.29005782,,,Karori,Wellington,Kano Street,"38 Kano Street, Karori, Wellington",174.7405410167,-41.2900578167
POINT (174.73835865 -41.2814993833),1359213,1193445,Road,,20,,,,,Karori,Wellington,20,Futuna Close,"20 Futuna Close, Karori, Wellington",346240,174.73835865,-41.28149938,,,Karori,Wellington,Futuna Close,"20 Futuna Close, Karori, Wellington",174.73835865,-41.2814993833
POINT (174.7390730167 -41.2894223667),347417,308340,Road,,64,,,,,Karori,Wellington,64,Beauchamp Street,"64 Beauchamp Street, Karori, Wellington",73070,174.73907302,-41.28942237,,,Karori,Wellington,Beauchamp Street,"64 Beauchamp Street, Karori, Wellington",174.7390730167,-41.2894223667
POINT (174.7195688833 -41.2918414833),344495,305585,Road,,23,,,,,Karori,Wellington,23,St Albans Avenue,"23 St Albans Avenue, Karori, Wellington",88381,174.71956888,-41.29184148,,,Karori,Wellington,St Albans Avenue,"23 St Albans Avenue, Karori, Wellington",174.7195688833,-41.2918414833
POINT (174.73490075 -41.2788197167),345069,306137,Road,,105,,,,,Karori,Wellington,105,Parkvale Road,"105 Parkvale Road, Karori, Wellington",79764,174.73490075,-41.27881972,,,Karori,Wellington,Parkvale Road,"105 Parkvale Road, Karori, Wellington",174.73490075,-41.2788197167
POINT (174.7427126 -41.2937611167),347109,308041,Road,,26,,,,,Karori,Wellington,26,Voltaire Street,"26 Voltaire Street, Karori, Wellington",78099,174.74271260,-41.29376112,,,Karori,Wellington,Voltaire Street,"26 Voltaire Street, Karori, Wellington",174.7427126,-41.2937611167
POINT (174.7342086167 -41.2734771667),345062,306130,Road,,200,,,,,Karori,Wellington,200,Parkvale Road,"200 Parkvale Road, Karori, Wellington",80716,174.73420862,-41.27347717,,,Karori,Wellington,Parkvale Road,"200 Parkvale Road, Karori, Wellington",174.7342086167,-41.2734771667
POINT (174.7476385167 -41.2898052167),348907,309725,Road,,81,,,,,Karori,Wellington,81,Duthie Street,"81 Duthie Street, Karori, Wellington",71098,174.74763852,-41.28980522,,,Karori,Wellington,Duthie Street,"81 Duthie Street, Karori, Wellington",174.7476385167,-41.2898052167
POINT (174.75135335 -41.28343695),1082961,958786,Road,,15,,,,,Karori,Wellington,15,Mallam Street,"15 Mallam Street, Karori, Wellington",87952,174.75135335,-41.28343695,,,Karori,Wellington,Mallam Street,"15 Mallam Street, Karori, Wellington",174.75135335,-41.28343695
POINT (174.7266318333 -41.2924437333),345954,306973,Road,,3,,,,,Karori,Wellington,3,Parsons Glen,"3 Parsons Glen, Karori, Wellington",95035,174.72663183,-41.29244373,,,Karori,Wellington,Parsons Glen,"3 Parsons Glen, Karori, Wellington",174.7266318333,-41.2924437333
POINT (174.72649465 -41.2886051167),345967,306985,Road,,42,,,,,Karori,Wellington,42,Collier Avenue,"42 Collier Avenue, Karori, Wellington",73494,174.72649465,-41.28860512,,,Karori,Wellington,Collier Avenue,"42 Collier Avenue, Karori, Wellington",174.72649465,-41.2886051167
POINT (174.7311079167 -41.28293745),345158,306223,Road,,16,,,,,Karori,Wellington,16,Montgomery Avenue,"16 Montgomery Avenue, Karori, Wellington",349335,174.73110792,-41.28293745,,,Karori,Wellington,Montgomery Avenue,"16 Montgomery Avenue, Karori, Wellington",174.7311079167,-41.28293745
POINT (174.7286896667 -41.2797853833),345189,306253,Road,,1,,,,,Karori,Wellington,1,Caldwell Street,"1 Caldwell Street, Karori, Wellington",81003,174.72868967,-41.27978538,,,Karori,Wellington,Caldwell Street,"1 Caldwell Street, Karori, Wellington",174.7286896667,-41.2797853833
POINT (174.7304912167 -41.28438985),345384,306437,Road,,52,,,,,Karori,Wellington,52,Victory Avenue,"52 Victory Avenue, Karori, Wellington",99170,174.73049122,-41.28438985,,,Karori,Wellington,Victory Avenue,"52 Victory Avenue, Karori, Wellington",174.7304912167,-41.28438985
POINT (174.7347530333 -41.2861036333),1645737,1407992,Road,,299,,,,,Karori,Wellington,299,Karori Road,"299 Karori Road, Karori, Wellington",349324,174.73475303,-41.28610363,,,Karori,Wellington,Karori Road,"299 Karori Road, Karori, Wellington",174.7347530333,-41.2861036333
POINT (174.72954525 -41.2884959833),345742,306783,Road,,24,,,,,Karori,Wellington,24,Richmond Avenue,"24 Richmond Avenue, Karori, Wellington",95095,174.72954525,-41.28849598,,,Karori,Wellington,Richmond Avenue,"24 Richmond Avenue, Karori, Wellington",174.72954525,-41.2884959833
POINT (174.7360012333 -41.274503),1545342,1342177,Road,,180,,,,,Karori,Wellington,180,Parkvale Road,"180 Parkvale Road, Karori, Wellington",80716,174.73600123,-41.27450300,,,Karori,Wellington,Parkvale Road,"180 Parkvale Road, Karori, Wellington",174.7360012333,-41.274503
POINT (174.7185223833 -41.2853680167),1550884,1346381,Road,,10,,,,,Karori,Wellington,10,Buxton Avenue,"10 Buxton Avenue, Karori, Wellington",75464,174.71852238,-41.28536802,,,Karori,Wellington,Buxton Avenue,"10 Buxton Avenue, Karori, Wellington",174.7185223833,-41.2853680167
POINT (174.7213059 -41.28526025),344521,305609,Road,,27,,,,,Karori,Wellington,27,Khouri Avenue,"27 Khouri Avenue, Karori, Wellington",338025,174.72130590,-41.28526025,,,Karori,Wellington,Khouri Avenue,"27 Khouri Avenue, Karori, Wellington",174.7213059,-41.28526025
POINT (174.7206932 -41.2903165333),344927,305999,Road,,9,,,,,Karori,Wellington,9,Hathaway Avenue,"9 Hathaway Avenue, Karori, Wellington",76800,174.72069320,-41.29031653,,,Karori,Wellington,Hathaway Avenue,"9 Hathaway Avenue, Karori, Wellington",174.7206932,-41.2903165333
POINT (174.7220279333 -41.29222285),1853419,1822390,Road,9,62,,,,,Karori,Wellington,9/62,South Karori Road,"9/62 South Karori Road, Karori, Wellington",89304,174.72202793,-41.29222285,,,Karori,Wellington,South Karori Road,"9/62 South Karori Road, Karori, Wellington",174.7220279333,-41.29222285
POINT (174.7216415833 -41.2858915667),344430,305521,Road,,17,,,,,Karori,Wellington,17,Khouri Avenue,"17 Khouri Avenue, Karori, Wellington",338025,174.72164158,-41.28589157,,,Karori,Wellington,Khouri Avenue,"17 Khouri Avenue, Karori, Wellington",174.7216415833,-41.2858915667
POINT (174.71813135 -41.2858033833),344471,305561,Road,,20,,,,,Karori,Wellington,20,Paddington Grove,"20 Paddington Grove, Karori, Wellington",98984,174.71813135,-41.28580338,,,Karori,Wellington,Paddington Grove,"20 Paddington Grove, Karori, Wellington",174.71813135,-41.2858033833
POINT (174.7204056833 -41.2927748),344417,305508,Road,,15,,,,,Karori,Wellington,15,Williamson Way,"15 Williamson Way, Karori, Wellington",95820,174.72040568,-41.29277480,,,Karori,Wellington,Williamson Way,"15 Williamson Way, Karori, Wellington",174.7204056833,-41.2927748
POINT (174.7208994333 -41.2869769),1544733,1341716,Road,,7,,,,,Karori,Wellington,7,Terawhiti Terrace,"7 Terawhiti Terrace, Karori, Wellington",87928,174.72089943,-41.28697690,,,Karori,Wellington,Terawhiti Terrace,"7 Terawhiti Terrace, Karori, Wellington",174.7208994333,-41.2869769
POINT (174.7381291333 -41.2927811),347381,1578018,Road,,5,B,,,,Karori,Wellington,5B,Baxter Way,"5B Baxter Way, Karori, Wellington",81178,174.73812913,-41.29278110,,,Karori,Wellington,Baxter Way,"5B Baxter Way, Karori, Wellington",174.7381291333,-41.2927811
POINT (174.7274665667 -41.2850336667),345663,306708,Road,,16,,,,,Karori,Wellington,16,Marshall Street,"16 Marshall Street, Karori, Wellington",82066,174.72746657,-41.28503367,,,Karori,Wellington,Marshall Street,"16 Marshall Street, Karori, Wellington",174.7274665667,-41.2850336667
POINT (174.7290095833 -41.2880083167),346155,307167,Road,,9,,,,,Karori,Wellington,9,Collier Avenue,"9 Collier Avenue, Karori, Wellington",87508,174.72900958,-41.28800832,,,Karori,Wellington,Collier Avenue,"9 Collier Avenue, Karori, Wellington",174.7290095833,-41.2880083167
POINT (174.7364481333 -41.2768643667),346313,307308,Road,,150,,,,,Karori,Wellington,150,Parkvale Road,"150 Parkvale Road, Karori, Wellington",79633,174.73644813,-41.27686437,,,Karori,Wellington,Parkvale Road,"150 Parkvale Road, Karori, Wellington",174.7364481333,-41.2768643667
POINT (174.7502385333 -41.2800662333),1555623,1792870,Road,1,20,,,,,Karori,Wellington,1/20,Standen Street,"1/20 Standen Street, Karori, Wellington",86056,174.75023853,-41.28006623,,,Karori,Wellington,Standen Street,"1/20 Standen Street, Karori, Wellington",174.7502385333,-41.2800662333
POINT (174.72640395 -41.2913188),1339380,1177581,Road,,7,,,,,Karori,Wellington,7,Landsdowne Terrace,"7 Landsdowne Terrace, Karori, Wellington",360878,174.72640395,-41.29131880,,,Karori,Wellington,Landsdowne Terrace,"7 Landsdowne Terrace, Karori, Wellington",174.72640395,-41.2913188
POINT (174.7448538 -41.29199555),346898,307840,Road,,139,,,,,Karori,Wellington,139,Donald Street,"139 Donald Street, Karori, Wellington",81503,174.74485380,-41.29199555,,,Karori,Wellington,Donald Street,"139 Donald Street, Karori, Wellington",174.7448538,-41.29199555
POINT (174.7321273667 -41.2853624333),1612910,1386452,Road,,8,,,,,Karori,Wellington,8,Ranelagh Street,"8 Ranelagh Street, Karori, Wellington",92895,174.73212737,-41.28536243,,,Karori,Wellington,Ranelagh Street,"8 Ranelagh Street, Karori, Wellington",174.7321273667,-41.2853624333
POINT (174.7299348 -41.2834123833),345300,306359,Road,,38,,,,,Karori,Wellington,38,Victory Avenue,"38 Victory Avenue, Karori, Wellington",80995,174.72993480,-41.28341238,,,Karori,Wellington,Victory Avenue,"38 Victory Avenue, Karori, Wellington",174.7299348,-41.2834123833
POINT (174.7385899 -41.2821055667),1363132,1196479,Road,,62,,,,,Karori,Wellington,62,Friend Street,"62 Friend Street, Karori, Wellington",291154,174.73858990,-41.28210557,,,Karori,Wellington,Friend Street,"62 Friend Street, Karori, Wellington",174.7385899,-41.2821055667
POINT (174.7185020667 -41.28555655),1550886,1690093,Road,,10,A,,,,Karori,Wellington,10A,Buxton Avenue,"10A Buxton Avenue, Karori, Wellington",75464,174.71850207,-41.28555655,,,Karori,Wellington,Buxton Avenue,"10A Buxton Avenue, Karori, Wellington",174.7185020667,-41.28555655
POINT (174.7271598667 -41.2904913833),1661275,1713995,Road,,7,A,,,,Karori,Wellington,7A,Becker Way,"7A Becker Way, Karori, Wellington",360876,174.72715987,-41.29049138,,,Karori,Wellington,Becker Way,"7A Becker Way, Karori, Wellington",174.7271598667,-41.2904913833
POINT (174.7172843 -41.2858586667),344576,305662,Road,,33,,,,,Karori,Wellington,33,Paddington Grove,"33 Paddington Grove, Karori, Wellington",98984,174.71728430,-41.28585867,,,Karori,Wellington,Paddington Grove,"33 Paddington Grove, Karori, Wellington",174.7172843,-41.2858586667
POINT (174.7468279167 -41.2844461167),348075,308960,Road,,38,,,,,Karori,Wellington,38,Braithwaite Street,"38 Braithwaite Street, Karori, Wellington",88795,174.74682792,-41.28444612,,,Karori,Wellington,Braithwaite Street,"38 Braithwaite Street, Karori, Wellington",174.7468279167,-41.2844461167
POINT (174.7506696667 -41.2813348667),348354,309225,Road,,91,,,,,Karori,Wellington,91,Karori Road,"91 Karori Road, Karori, Wellington",94248,174.75066967,-41.28133487,,,Karori,Wellington,Karori Road,"91 Karori Road, Karori, Wellington",174.7506696667,-41.2813348667
POINT (174.7517146 -41.2798094667),1659377,1802082,Road,4,65,,,,,Karori,Wellington,4/65,Old Karori Road,"4/65 Old Karori Road, Karori, Wellington",84912,174.75171460,-41.27980947,,,Karori,Wellington,Old Karori Road,"4/65 Old Karori Road, Karori, Wellington",174.7517146,-41.2798094667
POINT (174.73050355 -41.2868081),345852,306885,Road,,343,,,,,Karori,Wellington,343,Karori Road,"343 Karori Road, Karori, Wellington",92353,174.73050355,-41.28680810,,,Karori,Wellington,Karori Road,"343 Karori Road, Karori, Wellington",174.73050355,-41.2868081
POINT (174.7422850167 -41.2879498167),347018,307955,Road,,19,,,,,Karori,Wellington,19,Firth Terrace,"19 Firth Terrace, Karori, Wellington",92786,174.74228502,-41.28794982,,,Karori,Wellington,Firth Terrace,"19 Firth Terrace, Karori, Wellington",174.7422850167,-41.2879498167
POINT (174.74643275 -41.2916714333),348433,1535351,Road,,119,,,,,Karori,Wellington,119,Donald Street,"119 Donald Street, Karori, Wellington",75724,174.74643275,-41.29167143,,,Karori,Wellington,Donald Street,"119 Donald Street, Karori, Wellington",174.74643275,-41.2916714333
POINT (174.7329459833 -41.2818696),1657695,1713198,Road,,69,B,,,,Karori,Wellington,69B,Chamberlain Road,"69B Chamberlain Road, Karori, Wellington",94583,174.73294598,-41.28186960,,,Karori,Wellington,Chamberlain Road,"69B Chamberlain Road, Karori, Wellington",174.7329459833,-41.2818696
POINT (174.7262181333 -41.2893740333),346064,307082,Road,,6,,,,,Karori,Wellington,6,Ramsey Place,"6 Ramsey Place, Karori, Wellington",82701,174.72621813,-41.28937403,,,Karori,Wellington,Ramsey Place,"6 Ramsey Place, Karori, Wellington",174.7262181333,-41.2893740333
POINT (174.71926155 -41.2898621167),344688,1774288,Road,5,48,,,,,Karori,Wellington,5/48,Allington Road,"5/48 Allington Road, Karori, Wellington",90526,174.71926155,-41.28986212,,,Karori,Wellington,Allington Road,"5/48 Allington Road, Karori, Wellington",174.71926155,-41.2898621167
POINT (174.7273239167 -41.28964915),345951,306970,Road,,3,,,,,Karori,Wellington,3,Lynmouth Avenue,"3 Lynmouth Avenue, Karori, Wellington",90599,174.72732392,-41.28964915,,,Karori,Wellington,Lynmouth Avenue,"3 Lynmouth Avenue, Karori, Wellington",174.7273239167,-41.28964915
POINT (174.7366694167 -41.2851424833),347105,308037,Road,,267,,,,,Karori,Wellington,267,Karori Road,"267 Karori Road, Karori, Wellington",87950,174.73666942,-41.28514248,,,Karori,Wellington,Karori Road,"267 Karori Road, Karori, Wellington",174.7366694167,-41.2851424833
POINT (174.7388781167 -41.2905320667),347111,308043,Road,,26,,,,,Karori,Wellington,26,Verviers Street,"26 Verviers Street, Karori, Wellington",79600,174.73887812,-41.29053207,,,Karori,Wellington,Verviers Street,"26 Verviers Street, Karori, Wellington",174.7388781167,-41.2905320667
POINT (174.7495085333 -41.2870163),348899,309717,Road,,7,,,,,Karori,Wellington,7,Plymouth Street,"7 Plymouth Street, Karori, Wellington",72662,174.74950853,-41.28701630,,,Karori,Wellington,Plymouth Street,"7 Plymouth Street, Karori, Wellington",174.7495085333,-41.2870163
POINT (174.73016525 -41.2830378667),345232,1577897,Road,,27,A,,,,Karori,Wellington,27A,Victory Avenue,"27A Victory Avenue, Karori, Wellington",80995,174.73016525,-41.28303787,,,Karori,Wellington,Victory Avenue,"27A Victory Avenue, Karori, Wellington",174.73016525,-41.2830378667
POINT (174.72035305 -41.2926556167),344397,305488,Road,,13,,,,,Karori,Wellington,13,Williamson Way,"13 Williamson Way, Karori, Wellington",95820,174.72035305,-41.29265562,,,Karori,Wellington,Williamson Way,"13 Williamson Way, Karori, Wellington",174.72035305,-41.2926556167
POINT (174.7232919167 -41.2892725833),1400233,1225991,Road,,6,,,,,Karori,Wellington,6,South Karori Road,"6 South Karori Road, Karori, Wellington",98408,174.72329192,-41.28927258,,,Karori,Wellington,South Karori Road,"6 South Karori Road, Karori, Wellington",174.7232919167,-41.2892725833
POINT (174.7529429167 -41.2858961333),1477456,1286499,Road,,23,,,,,Karori,Wellington,23,Espin Crescent,"23 Espin Crescent, Karori, Wellington",96578,174.75294292,-41.28589613,,,Karori,Wellington,Espin Crescent,"23 Espin Crescent, Karori, Wellington",174.7529429167,-41.2858961333
POINT (174.7189090833 -41.2896747333),344708,1890119,Road,2,48,,,,,Karori,Wellington,2/48,Allington Road,"2/48 Allington Road, Karori, Wellington",90526,174.71890908,-41.28967473,,,Karori,Wellington,Allington Road,"2/48 Allington Road, Karori, Wellington",174.7189090833,-41.2896747333
POINT (174.7212559833 -41.2892585333),1529575,1330479,Road,,2,,,,,Karori,Wellington,2,Thurleigh Grove,"2 Thurleigh Grove, Karori, Wellington",78068,174.72125598,-41.28925853,,,Karori,Wellington,Thurleigh Grove,"2 Thurleigh Grove, Karori, Wellington",174.7212559833,-41.2892585333
POINT (174.72732925 -41.2815346333),345402,1577906,Road,,58,A,,,,Karori,Wellington,58A,Percy Dyett Drive,"58A Percy Dyett Drive, Karori, Wellington",74360,174.72732925,-41.28153463,,,Karori,Wellington,Percy Dyett Drive,"58A Percy Dyett Drive, Karori, Wellington",174.72732925,-41.2815346333
POINT (174.7392403667 -41.2888849667),347376,308302,Road,,59,,,,,Karori,Wellington,59,Beauchamp Street,"59 Beauchamp Street, Karori, Wellington",73070,174.73924037,-41.28888497,,,Karori,Wellington,Beauchamp Street,"59 Beauchamp Street, Karori, Wellington",174.7392403667,-41.2888849667
POINT (174.73667355 -41.2847991167),346487,307468,Road,,272,,,,,Karori,Wellington,272,Karori Road,"272 Karori Road, Karori, Wellington",79911,174.73667355,-41.28479912,,,Karori,Wellington,Karori Road,"272 Karori Road, Karori, Wellington",174.73667355,-41.2847991167
POINT (174.7292899167 -41.2918906167),909281,806534,Road,,42,,,,,Karori,Wellington,42,Landsdowne Terrace,"42 Landsdowne Terrace, Karori, Wellington",360877,174.72928992,-41.29189062,,,Karori,Wellington,Landsdowne Terrace,"42 Landsdowne Terrace, Karori, Wellington",174.7292899167,-41.2918906167
POINT (174.7409947 -41.28105395),346495,1577965,Road,,28,A,,,,Karori,Wellington,28A,Friend Street,"28A Friend Street, Karori, Wellington",346235,174.74099470,-41.28105395,,,Karori,Wellington,Friend Street,"28A Friend Street, Karori, Wellington",174.7409947,-41.28105395
POINT (174.7354215667 -41.2886965167),347558,308478,Road,,8,,,,,Karori,Wellington,8,Laidlaw Way,"8 Laidlaw Way, Karori, Wellington",97291,174.73542157,-41.28869652,,,Karori,Wellington,Laidlaw Way,"8 Laidlaw Way, Karori, Wellington",174.7354215667,-41.2886965167
POINT (174.7366404833 -41.2862054167),347591,308511,Road,,9,,,,,Karori,Wellington,9,Cook Street,"9 Cook Street, Karori, Wellington",89625,174.73664048,-41.28620542,,,Karori,Wellington,Cook Street,"9 Cook Street, Karori, Wellington",174.7366404833,-41.2862054167
POINT (174.7454355 -41.2919873833),348473,1535368,Road,,131,,,,,Karori,Wellington,131,Donald Street,"131 Donald Street, Karori, Wellington",81503,174.74543550,-41.29198738,,,Karori,Wellington,Donald Street,"131 Donald Street, Karori, Wellington",174.7454355,-41.2919873833
POINT (174.7519793 -41.2806829667),1627430,1706384,Road,,75,B,,,,Karori,Wellington,75B,Old Karori Road,"75B Old Karori Road, Karori, Wellington",84912,174.75197930,-41.28068297,,,Karori,Wellington,Old Karori Road,"75B Old Karori Road, Karori, Wellington",174.7519793,-41.2806829667
POINT (174.7443142667 -41.2869913333),347308,308235,Road,,48,,,,,Karori,Wellington,48,Cooper Street,"48 Cooper Street, Karori, Wellington",97798,174.74431427,-41.28699133,,,Karori,Wellington,Cooper Street,"48 Cooper Street, Karori, Wellington",174.7443142667,-41.2869913333
POINT (174.72548515 -41.2835708),1476308,1680899,Road,,2,B,,,,Karori,Wellington,2B,Percy Dyett Drive,"2B Percy Dyett Drive, Karori, Wellington",74360,174.72548515,-41.28357080,,,Karori,Wellington,Percy Dyett Drive,"2B Percy Dyett Drive, Karori, Wellington",174.72548515,-41.2835708
POINT (174.7302723 -41.2857565333),1477190,1680991,Road,,28,A,,,,Karori,Wellington,28A,Ranelagh Street,"28A Ranelagh Street, Karori, Wellington",83919,174.73027230,-41.28575653,,,Karori,Wellington,Ranelagh Street,"28A Ranelagh Street, Karori, Wellington",174.7302723,-41.2857565333
POINT (174.7187640667 -41.2853897833),1550885,1346382,Road,,12,,,,,Karori,Wellington,12,Buxton Avenue,"12 Buxton Avenue, Karori, Wellington",75464,174.71876407,-41.28538978,,,Karori,Wellington,Buxton Avenue,"12 Buxton Avenue, Karori, Wellington",174.7187640667,-41.2853897833
POINT (174.7186800667 -41.2906564),344670,305750,Road,,45,,,,,Karori,Wellington,45,Allington Road,"45 Allington Road, Karori, Wellington",76155,174.71868007,-41.29065640,,,Karori,Wellington,Allington Road,"45 Allington Road, Karori, Wellington",174.7186800667,-41.2906564
POINT (174.7188327667 -41.2909608167),344689,305767,Road,,49,,,,,Karori,Wellington,49,Allington Road,"49 Allington Road, Karori, Wellington",76155,174.71883277,-41.29096082,,,Karori,Wellington,Allington Road,"49 Allington Road, Karori, Wellington",174.7188327667,-41.2909608167
POINT (174.748898 -41.2819661333),1568955,1359750,Road,,3,,,,,Karori,Wellington,3,Flers Street,"3 Flers Street, Karori, Wellington",71905,174.74889800,-41.28196613,,,Karori,Wellington,Flers Street,"3 Flers Street, Karori, Wellington",174.748898,-41.2819661333
POINT (174.7431662333 -41.2940702667),347223,308152,Road,,36,,,,,Karori,Wellington,36,Voltaire Street,"36 Voltaire Street, Karori, Wellington",78099,174.74316623,-41.29407027,,,Karori,Wellington,Voltaire Street,"36 Voltaire Street, Karori, Wellington",174.7431662333,-41.2940702667
POINT (174.7432599167 -41.2885985833),347384,308307,Road,,5,,,,,Karori,Wellington,5,Donald Crescent,"5 Donald Crescent, Karori, Wellington",70569,174.74325992,-41.28859858,,,Karori,Wellington,Donald Crescent,"5 Donald Crescent, Karori, Wellington",174.7432599167,-41.2885985833
POINT (174.7327284167 -41.2811477833),345496,1577908,Road,,77,A,,,,Karori,Wellington,77A,Chamberlain Road,"77A Chamberlain Road, Karori, Wellington",94585,174.73272842,-41.28114778,,,Karori,Wellington,Chamberlain Road,"77A Chamberlain Road, Karori, Wellington",174.7327284167,-41.2811477833
POINT (174.7493911667 -41.2889632667),348909,1578088,Road,,82,A,,,,Karori,Wellington,82A,Messines Road,"82A Messines Road, Karori, Wellington",96754,174.74939117,-41.28896327,,,Karori,Wellington,Messines Road,"82A Messines Road, Karori, Wellington",174.7493911667,-41.2889632667
POINT (174.7272013833 -41.2812858667),1558268,1691468,Road,,62,B,,,,Karori,Wellington,62B,Percy Dyett Drive,"62B Percy Dyett Drive, Karori, Wellington",74360,174.72720138,-41.28128587,,,Karori,Wellington,Percy Dyett Drive,"62B Percy Dyett Drive, Karori, Wellington",174.7272013833,-41.2812858667
POINT (174.7444565833 -41.2804081),346634,307589,Road,,53,,,,,Karori,Wellington,53,Homewood Avenue,"53 Homewood Avenue, Karori, Wellington",93545,174.74445658,-41.28040810,,,Karori,Wellington,Homewood Avenue,"53 Homewood Avenue, Karori, Wellington",174.7444565833,-41.2804081
POINT (174.7375221667 -41.2919514),347089,308021,Road,,24,,,,,Karori,Wellington,24,Shotter Street,"24 Shotter Street, Karori, Wellington",87938,174.73752217,-41.29195140,,,Karori,Wellington,Shotter Street,"24 Shotter Street, Karori, Wellington",174.7375221667,-41.2919514
POINT (174.7315649333 -41.2833057333),345107,1577895,Road,,12,A,,,,Karori,Wellington,12A,Montgomery Avenue,"12A Montgomery Avenue, Karori, Wellington",349335,174.73156493,-41.28330573,,,Karori,Wellington,Montgomery Avenue,"12A Montgomery Avenue, Karori, Wellington",174.7315649333,-41.2833057333
POINT (174.7255978167 -41.2910396),345750,1577915,Road,,26,A,,,,Karori,Wellington,26A,Parklands Drive,"26A Parklands Drive, Karori, Wellington",95038,174.72559782,-41.29103960,,,Karori,Wellington,Parklands Drive,"26A Parklands Drive, Karori, Wellington",174.7255978167,-41.2910396
POINT (174.7277694667 -41.2903448167),345602,306647,Road,,11,,,,,Karori,Wellington,11,Becker Way,"11 Becker Way, Karori, Wellington",360876,174.72776947,-41.29034482,,,Karori,Wellington,Becker Way,"11 Becker Way, Karori, Wellington",174.7277694667,-41.2903448167
POINT (174.73805815 -41.2797008333),346573,307538,Road,,40,,,,,Karori,Wellington,40,David Crescent,"40 David Crescent, Karori, Wellington",76699,174.73805815,-41.27970083,,,Karori,Wellington,David Crescent,"40 David Crescent, Karori, Wellington",174.73805815,-41.2797008333
POINT (174.744876 -41.2901099667),346803,307752,Road,,102,,,,,Karori,Wellington,102,Donald Street,"102 Donald Street, Karori, Wellington",91495,174.74487600,-41.29010997,,,Karori,Wellington,Donald Street,"102 Donald Street, Karori, Wellington",174.744876,-41.2901099667
POINT (174.7489114833 -41.2808853667),347853,308755,Road,,15,,,,,Karori,Wellington,15,Nottingham Street,"15 Nottingham Street, Karori, Wellington",87962,174.74891148,-41.28088537,,,Karori,Wellington,Nottingham Street,"15 Nottingham Street, Karori, Wellington",174.7489114833,-41.2808853667
POINT (174.73807665 -41.2811530333),1388556,1216623,Road,,29,,,,,Karori,Wellington,29,Futuna Close,"29 Futuna Close, Karori, Wellington",346240,174.73807665,-41.28115303,,,Karori,Wellington,Futuna Close,"29 Futuna Close, Karori, Wellington",174.73807665,-41.2811530333
POINT (174.7392891167 -41.2846544667),346664,307618,Road,,5,,,,,Karori,Wellington,5,Campbell Street,"5 Campbell Street, Karori, Wellington",82364,174.73928912,-41.28465447,,,Karori,Wellington,Campbell Street,"5 Campbell Street, Karori, Wellington",174.7392891167,-41.2846544667
POINT (174.7402962 -41.28337945),346712,307665,Road,,6,,,,,Karori,Wellington,6,Reading Street,"6 Reading Street, Karori, Wellington",96056,174.74029620,-41.28337945,,,Karori,Wellington,Reading Street,"6 Reading Street, Karori, Wellington",174.7402962,-41.28337945
POINT (174.74255595 -41.2825827),346736,307689,Road,,7,,,,,Karori,Wellington,7,Fancourt Street,"7 Fancourt Street, Karori, Wellington",80186,174.74255595,-41.28258270,,,Karori,Wellington,Fancourt Street,"7 Fancourt Street, Karori, Wellington",174.74255595,-41.2825827
POINT (174.7363077 -41.2839199833),346420,1577956,Road,,21,A,,,,Karori,Wellington,21A,Parkvale Road,"21A Parkvale Road, Karori, Wellington",74611,174.73630770,-41.28391998,,,Karori,Wellington,Parkvale Road,"21A Parkvale Road, Karori, Wellington",174.7363077,-41.2839199833
POINT (174.7462320833 -41.2801171333),348070,308955,Road,,37,,,,,Karori,Wellington,37,Homewood Avenue,"37 Homewood Avenue, Karori, Wellington",88987,174.74623208,-41.28011713,,,Karori,Wellington,Homewood Avenue,"37 Homewood Avenue, Karori, Wellington",174.7462320833,-41.2801171333
POINT (174.7466049667 -41.2924401),1639912,1767552,Road,,4,A,,,,Karori,Wellington,4A,Versailles Street,"4A Versailles Street, Karori, Wellington",73088,174.74660497,-41.29244010,,,Karori,Wellington,Versailles Street,"4A Versailles Street, Karori, Wellington",174.7466049667,-41.2924401
