full_address,estimate_date,estimate_value,estimate_range,link
"3 Benares Street, Khandallah, Wellington",1/01/1970,$1.48M,$1.39M - $1.56M,https://www.homes.co.nz/address/wellington/khandallah/3-benares-street/rrLXG
"64 Ranui Crescent, Khandallah, Wellington",12/09/2016,$1.76M,$1.66M - $1.86M,https://www.homes.co.nz/address/wellington/khandallah/64-ranui-crescent/84b9n
"11 Ravi Street, Khandallah, Wellington",28/09/2012,$1.04M,$1M - $1.08M,https://www.homes.co.nz/address/wellington/khandallah/11-ravi-street/Mk0K4
"51 Waru Street, Khandallah, Wellington",26/10/2007,$3.01M,$2.84M - $3.18M,https://www.homes.co.nz/address/wellington/khandallah/51-waru-street/Rqwwq
"35A Homebush Road, Khandallah, Wellington",25/07/2007,$1.09M,$1.03M - $1.15M,https://www.homes.co.nz/address/wellington/khandallah/35a-homebush-road/JLgnY
"48 Homebush Road, Khandallah, Wellington",1/01/1970,$2M,$1.89M - $2.11M,https://www.homes.co.nz/address/wellington/khandallah/48-homebush-road/84byr
"2 Arakan Way, Khandallah, Wellington",20/01/2017,$2.76M,$2.6M - $2.92M,https://www.homes.co.nz/address/wellington/khandallah/2-arakan-way/ZoQ5P
"7 Imran Terrace, Khandallah, Wellington",29/01/1997,$1.76M,$1.66M - $1.86M,https://www.homes.co.nz/address/wellington/khandallah/7-imran-terrace/7Evak
"2 Homebush Road, Khandallah, Wellington",2/11/2020,$2.39M,$2.25M - $2.53M,https://www.homes.co.nz/address/wellington/khandallah/2-homebush-road/vyqVX
"30 Cashmere Avenue, Khandallah, Wellington",25/10/2013,$2.49M,$2.35M - $2.64M,https://www.homes.co.nz/address/wellington/khandallah/30-cashmere-avenue/nLVon
"23 Everest Street, Khandallah, Wellington",16/12/2016,$1.83M,$1.72M - $1.93M,https://www.homes.co.nz/address/wellington/khandallah/23-everest-street/Lwag0
"38 Everest Street, Khandallah, Wellington",1/01/1970,$2.01M,$1.9M - $2.13M,https://www.homes.co.nz/address/wellington/khandallah/38-everest-street/JLKW2
"55 Calcutta Street, Khandallah, Wellington",6/03/1999,$1.23M,$1.16M - $1.3M,https://www.homes.co.nz/address/wellington/khandallah/55-calcutta-street/Va72J
"60 Cashmere Avenue, Khandallah, Wellington",1/01/1970,$2.03M,$1.91M - $2.14M,https://www.homes.co.nz/address/wellington/khandallah/60-cashmere-avenue/JLoAO
"5 Butavas Street, Khandallah, Wellington",15/03/2008,$2.6M,$2.45M - $2.75M,https://www.homes.co.nz/address/wellington/khandallah/5-butavas-street/OglMj
"67 Rangoon Street, Khandallah, Wellington",23/10/2002,$1.4M,$1.32M - $1.48M,https://www.homes.co.nz/address/wellington/khandallah/67-rangoon-street/ROAvY
"122 Homebush Road, Khandallah, Wellington",4/12/2019,$1.07M,$1.01M - $1.13M,https://www.homes.co.nz/address/wellington/khandallah/122-homebush-road/X4EjB
"37 Homebush Road, Khandallah, Wellington",14/06/2000,$1.36M,$1.29M - $1.44M,https://www.homes.co.nz/address/wellington/khandallah/37-homebush-road/ekzG7
"57A Mandalay Terrace, Khandallah, Wellington",21/06/2019,$1.01M,$955K - $1.07M,https://www.homes.co.nz/address/wellington/khandallah/57a-mandalay-terrace/ekqR2
"26C Delhi Crescent, Khandallah, Wellington",24/11/2015,$1.67M,$1.57M - $1.76M,https://www.homes.co.nz/address/wellington/khandallah/26c-delhi-crescent/jDXno
"6/10 Box Hill, Khandallah, Wellington",28/05/2005,$955K,$920K - $990K,https://www.homes.co.nz/address/wellington/khandallah/6-10-box-hill/nLzMN
"33A Cockayne Road, Khandallah, Wellington",1/01/1970,$1.81M,$1.71M - $1.92M,https://www.homes.co.nz/address/wellington/khandallah/33a-cockayne-road/Y2Rny
"56A Clark Street, Khandallah, Wellington",18/02/2021,$1.46M,$1.39M - $1.52M,https://www.homes.co.nz/address/wellington/khandallah/56a-clark-street/DL0qL
"18 Kimberley Way, Khandallah, Wellington",28/06/2021,$1.11M,$1.08M - $1.12M,https://www.homes.co.nz/address/wellington/khandallah/18-kimberley-way/kkGqA
"45A Ganges Road, Khandallah, Wellington",4/10/2019,$2.15M,$2.03M - $2.27M,https://www.homes.co.nz/address/wellington/khandallah/45a-ganges-road/wxZgj
"51B Mandalay Terrace, Khandallah, Wellington",20/08/2013,$805K,$775K - $835K,https://www.homes.co.nz/address/wellington/khandallah/51b-mandalay-terrace/RORXx
"4/142 Onslow Road, Khandallah, Wellington",6/09/2018,$1.22M,$1.18M - $1.27M,https://www.homes.co.nz/address/wellington/khandallah/4-142-onslow-road/159Zq
"11 Nicholson Road, Khandallah, Wellington",1/01/1970,$3.3M,$3.11M - $3.49M,https://www.homes.co.nz/address/wellington/khandallah/11-nicholson-road/W4Djk
"5 Box Hill, Khandallah, Wellington",1/01/1970,$1.68M,$1.58M - $1.78M,https://www.homes.co.nz/address/wellington/khandallah/5-box-hill/E0GMr
"142 Cockayne Road, Khandallah, Wellington",23/04/1998,$1.35M,$1.27M - $1.42M,https://www.homes.co.nz/address/wellington/khandallah/142-cockayne-road/E088w
"60 Simla Crescent, Khandallah, Wellington",14/11/2015,$1.38M,$1.3M - $1.46M,https://www.homes.co.nz/address/wellington/khandallah/60-simla-crescent/wxElB
"80 Simla Crescent, Khandallah, Wellington",1/01/1970,$1.18M,$1.11M - $1.25M,https://www.homes.co.nz/address/wellington/khandallah/80-simla-crescent/0rVrN
"3 Delhi Crescent, Khandallah, Wellington",25/09/2009,$1.68M,$1.59M - $1.78M,https://www.homes.co.nz/address/wellington/khandallah/3-delhi-crescent/jDlVD
"25 Nicholson Road, Khandallah, Wellington",8/02/2011,$1.91M,$1.8M - $2.02M,https://www.homes.co.nz/address/wellington/khandallah/25-nicholson-road/Bl1bj
"28 Calcutta Street, Khandallah, Wellington",16/01/2015,$1.68M,$1.59M - $1.78M,https://www.homes.co.nz/address/wellington/khandallah/28-calcutta-street/pDnO4
"6 Himalaya Crescent, Khandallah, Wellington",1/01/1970,$1.18M,$1.12M - $1.25M,https://www.homes.co.nz/address/wellington/khandallah/6-himalaya-crescent/0rP7Z
"80 Calcutta Street, Khandallah, Wellington",20/02/2015,$2.05M,$1.93M - $2.17M,https://www.homes.co.nz/address/wellington/khandallah/80-calcutta-street/kkayo
"8 Everest Street, Khandallah, Wellington",1/01/1970,$1.75M,$1.65M - $1.85M,https://www.homes.co.nz/address/wellington/khandallah/8-everest-street/bLEGk
"26 Mandalay Terrace, Khandallah, Wellington",1/01/1970,$1.17M,$1.1M - $1.24M,https://www.homes.co.nz/address/wellington/khandallah/26-mandalay-terrace/lXE9b
"32 Raumati Terrace, Khandallah, Wellington",1/01/1970,$1.09M,$1.03M - $1.15M,https://www.homes.co.nz/address/wellington/khandallah/32-raumati-terrace/bLD1a
"73 Ranui Crescent, Khandallah, Wellington",6/05/2016,$1.63M,$1.53M - $1.72M,https://www.homes.co.nz/address/wellington/khandallah/73-ranui-crescent/o0195
"43A Calcutta Street, Khandallah, Wellington",29/08/2001,$1.45M,$1.37M - $1.54M,https://www.homes.co.nz/address/wellington/khandallah/43a-calcutta-street/lXv8X
"63A Delhi Crescent, Khandallah, Wellington",11/10/2019,$1.25M,$1.18M - $1.32M,https://www.homes.co.nz/address/wellington/khandallah/63a-delhi-crescent/alPvn
"14 Benares Street, Khandallah, Wellington",12/10/2018,$905K,$870K - $940K,https://www.homes.co.nz/address/wellington/khandallah/14-benares-street/0rlEn
"9 Amapur Drive, Khandallah, Wellington",7/05/2021,$1.25M,$1.21M - $1.28M,https://www.homes.co.nz/address/wellington/khandallah/9-amapur-drive/zONq5
"4/12 Agra Crescent, Khandallah, Wellington",11/09/2009,$1.17M,$1.13M - $1.22M,https://www.homes.co.nz/address/wellington/khandallah/4-12-agra-crescent/o0R0a
"31 Baroda Street, Khandallah, Wellington",14/12/2020,$1.62M,$1.53M - $1.72M,https://www.homes.co.nz/address/wellington/khandallah/31-baroda-street/qkLn7
"37 Baroda Street, Khandallah, Wellington",12/02/2020,$1.24M,$1.17M - $1.31M,https://www.homes.co.nz/address/wellington/khandallah/37-baroda-street/84lKr
"3 Cashmere Avenue, Khandallah, Wellington",21/02/2013,$1.45M,$1.37M - $1.54M,https://www.homes.co.nz/address/wellington/khandallah/3-cashmere-avenue/LDr1N
"18 Lochiel Road, Khandallah, Wellington",17/02/2005,$2.97M,$2.8M - $3.14M,https://www.homes.co.nz/address/wellington/khandallah/18-lochiel-road/ek2jJ
"38 Jubilee Road, Khandallah, Wellington",15/05/2014,$3.42M,$3.23M - $3.62M,https://www.homes.co.nz/address/wellington/khandallah/38-jubilee-road/84p97
"3 Calcutta Street, Khandallah, Wellington",15/04/2010,$1.53M,$1.44M - $1.62M,https://www.homes.co.nz/address/wellington/khandallah/3-calcutta-street/ROkvZ
"46 Calcutta Street, Khandallah, Wellington",5/06/2008,$1.34M,$1.26M - $1.42M,https://www.homes.co.nz/address/wellington/khandallah/46-calcutta-street/ekOe7
"7 Kabul Street, Khandallah, Wellington",13/06/2012,$1.99M,$1.87M - $2.1M,https://www.homes.co.nz/address/wellington/khandallah/7-kabul-street/kW8wn
"103 Madras Street, Khandallah, Wellington",11/05/2006,$1.22M,$1.15M - $1.29M,https://www.homes.co.nz/address/wellington/khandallah/103-madras-street/0rOjQ
"53 Rangoon Street, Khandallah, Wellington",7/12/2011,$1.38M,$1.3M - $1.46M,https://www.homes.co.nz/address/wellington/khandallah/53-rangoon-street/LD4Oo
"127 Onslow Road, Khandallah, Wellington",20/06/2018,$945K,$895K - $1M,https://www.homes.co.nz/address/wellington/khandallah/127-onslow-road/pD2xQ
"21 Ranui Crescent, Khandallah, Wellington",26/03/2014,$1.69M,$1.6M - $1.79M,https://www.homes.co.nz/address/wellington/khandallah/21-ranui-crescent/GkNqO
"8 Amritsar Street, Khandallah, Wellington",1/01/1970,$1.33M,$1.28M - $1.38M,https://www.homes.co.nz/address/wellington/khandallah/8-amritsar-street/0rpPG
"8 Izard Road, Khandallah, Wellington",1/05/2014,$2.58M,$2.43M - $2.72M,https://www.homes.co.nz/address/wellington/khandallah/8-izard-road/kkvWW
"43 Clark Street, Khandallah, Wellington",27/10/2000,$1.63M,$1.54M - $1.73M,https://www.homes.co.nz/address/wellington/khandallah/43-clark-street/E0G8G
"57 Mandalay Terrace, Khandallah, Wellington",13/03/2021,$1.3M,$1.24M - $1.35M,https://www.homes.co.nz/address/wellington/khandallah/57-mandalay-terrace/W4LP7
"35A Bengal Street, Khandallah, Wellington",1/08/1999,$1.72M,$1.62M - $1.82M,https://www.homes.co.nz/address/wellington/khandallah/35a-bengal-street/DLZbv
"26B Delhi Crescent, Khandallah, Wellington",7/03/2018,$1.79M,$1.68M - $1.89M,https://www.homes.co.nz/address/wellington/khandallah/26b-delhi-crescent/NeKO5
"64 Calcutta Street, Khandallah, Wellington",21/10/2013,$2.08M,$1.97M - $2.2M,https://www.homes.co.nz/address/wellington/khandallah/64-calcutta-street/E0OxX
"131 Onslow Road, Khandallah, Wellington",1/01/1970,$720K,$695K - $750K,https://www.homes.co.nz/address/wellington/khandallah/131-onslow-road/ROyQP
"120A Nicholson Road, Khandallah, Wellington",1/01/1970,$555K,$505K - $600K,https://www.homes.co.nz/address/wellington/khandallah/120a-nicholson-road/0rxXO
"18 Kapil Grove, Khandallah, Wellington",29/08/1999,$1.06M,$1M - $1.12M,https://www.homes.co.nz/address/wellington/khandallah/18-kapil-grove/0rEjG
"54 Amapur Drive, Khandallah, Wellington",23/03/2016,$1.23M,$1.16M - $1.3M,https://www.homes.co.nz/address/wellington/khandallah/54-amapur-drive/Y27ap
"23 Ngatoto Street, Khandallah, Wellington",1/01/1970,$1.4M,$1.32M - $1.48M,https://www.homes.co.nz/address/wellington/khandallah/23-ngatoto-street/X4Evj
"74 Simla Crescent, Khandallah, Wellington",14/09/2006,$915K,$880K - $950K,https://www.homes.co.nz/address/wellington/khandallah/74-simla-crescent/2EkRK
"94 Simla Crescent, Khandallah, Wellington",24/12/1997,$1.47M,$1.39M - $1.56M,https://www.homes.co.nz/address/wellington/khandallah/94-simla-crescent/GkeJO
"20 Box Hill, Khandallah, Wellington",30/04/2005,$1.88M,$1.78M - $1.99M,https://www.homes.co.nz/address/wellington/khandallah/20-box-hill/Blrlk
"22 Baroda Street, Khandallah, Wellington",4/07/2019,$1.31M,$1.24M - $1.39M,https://www.homes.co.nz/address/wellington/khandallah/22-baroda-street/kkvvO
"15 Punjab Street, Khandallah, Wellington",24/08/2017,$1.39M,$1.31M - $1.47M,https://www.homes.co.nz/address/wellington/khandallah/15-punjab-street/GknRX
"2 Krishna Way, Khandallah, Wellington",23/02/2005,$1.61M,$1.51M - $1.7M,https://www.homes.co.nz/address/wellington/khandallah/2-krishna-way/kkWXA
"40 Everest Street, Khandallah, Wellington",1/01/1970,$2.39M,$2.26M - $2.53M,https://www.homes.co.nz/address/wellington/khandallah/40-everest-street/9YaE7
"29 Rama Crescent, Khandallah, Wellington",11/12/2013,$2.31M,$2.18M - $2.44M,https://www.homes.co.nz/address/wellington/khandallah/29-rama-crescent/PaKr0
"19 Delhi Crescent, Khandallah, Wellington",2/05/2012,$1.6M,$1.51M - $1.69M,https://www.homes.co.nz/address/wellington/khandallah/19-delhi-crescent/vyxZr
"24 Omar Street, Khandallah, Wellington",20/11/2005,$1.52M,$1.44M - $1.61M,https://www.homes.co.nz/address/wellington/khandallah/24-omar-street/W4eoW
"61 Rangoon Street, Khandallah, Wellington",1/01/1970,$1.15M,$1.09M - $1.22M,https://www.homes.co.nz/address/wellington/khandallah/61-rangoon-street/qkqnO
"120 Cashmere Avenue, Khandallah, Wellington",2/12/2010,$1.18M,$1.12M - $1.25M,https://www.homes.co.nz/address/wellington/khandallah/120-cashmere-avenue/lj8eo
"69 Onslow Road, Khandallah, Wellington",9/06/2010,$1.46M,$1.38M - $1.54M,https://www.homes.co.nz/address/wellington/khandallah/69-onslow-road/E02Wa
"6 Indus Street, Khandallah, Wellington",1/01/1970,$1.21M,$1.14M - $1.28M,https://www.homes.co.nz/address/wellington/khandallah/6-indus-street/ybnwK
"133 Nicholson Road, Khandallah, Wellington",13/09/2002,$2.13M,$2.01M - $2.25M,https://www.homes.co.nz/address/wellington/khandallah/133-nicholson-road/Y20qG
"42A Calcutta Street, Khandallah, Wellington",1/12/2010,$1.33M,$1.25M - $1.4M,https://www.homes.co.nz/address/wellington/khandallah/42a-calcutta-street/x4GAr
"9 Ramphal Terrace, Khandallah, Wellington",1/01/1970,$1.62M,$1.53M - $1.71M,https://www.homes.co.nz/address/wellington/khandallah/9-ramphal-terrace/ek80K
"41 Baroda Street, Khandallah, Wellington",21/10/2010,$1.05M,$995K - $1.11M,https://www.homes.co.nz/address/wellington/khandallah/41-baroda-street/kkbjj
"16 Bengal Street, Khandallah, Wellington",1/01/1970,$1.44M,$1.36M - $1.52M,https://www.homes.co.nz/address/wellington/khandallah/16-bengal-street/Alawz
"79 Nicholson Road, Khandallah, Wellington",1/01/1970,$1.66M,$1.57M - $1.76M,https://www.homes.co.nz/address/wellington/khandallah/79-nicholson-road/QRlKE
"93 Calcutta Street, Khandallah, Wellington",27/08/2000,$1.43M,$1.35M - $1.51M,https://www.homes.co.nz/address/wellington/khandallah/93-calcutta-street/wxB2q
"45 Mandalay Terrace, Khandallah, Wellington",30/06/1998,$1.35M,$1.28M - $1.43M,https://www.homes.co.nz/address/wellington/khandallah/45-mandalay-terrace/QRpY4
"31 Benares Street, Khandallah, Wellington",20/11/2014,$1.87M,$1.76M - $1.97M,https://www.homes.co.nz/address/wellington/khandallah/31-benares-street/E0BnO
"5 Ravi Street, Khandallah, Wellington",1/01/1970,$1.15M,$1.09M - $1.22M,https://www.homes.co.nz/address/wellington/khandallah/5-ravi-street/wx0jr
"5 Shalimar Crescent, Khandallah, Wellington",14/03/2017,$990K,$930K - $1.04M,https://www.homes.co.nz/address/wellington/khandallah/5-shalimar-crescent/qk7nx
"1/76 Lohia Street, Khandallah, Wellington",2/03/2019,$1.19M,$1.14M - $1.24M,https://www.homes.co.nz/address/wellington/khandallah/1-76-lohia-street/4EAYE
"63B Cashmere Avenue, Khandallah, Wellington",4/02/2020,$1.35M,$1.27M - $1.42M,https://www.homes.co.nz/address/wellington/khandallah/63b-cashmere-avenue/Zo2G1
"2 Himalaya Crescent, Khandallah, Wellington",1/01/1970,$995K,$935K - $1.05M,https://www.homes.co.nz/address/wellington/khandallah/2-himalaya-crescent/RObzx
"36 Satara Crescent, Khandallah, Wellington",7/06/2012,$1.8M,$1.7M - $1.91M,https://www.homes.co.nz/address/wellington/khandallah/36-satara-crescent/4ExBV
"140 Cockayne Road, Khandallah, Wellington",1/01/1970,$1.09M,$1.03M - $1.15M,https://www.homes.co.nz/address/wellington/khandallah/140-cockayne-road/vyW90
"11 Dekka Street, Khandallah, Wellington",1/01/1970,$1.79M,$1.69M - $1.9M,https://www.homes.co.nz/address/wellington/khandallah/11-dekka-street/jDKKx
"2 Clive Road, Khandallah, Wellington",28/03/2018,$1.97M,$1.86M - $2.08M,https://www.homes.co.nz/address/wellington/khandallah/2-clive-road/ggW4N
"36 Punjab Street, Khandallah, Wellington",5/05/2005,$2.14M,$2.02M - $2.27M,https://www.homes.co.nz/address/wellington/khandallah/36-punjab-street/nLJYy
"5 Cockayne Road, Khandallah, Wellington",2/08/2018,$1.93M,$1.82M - $2.04M,https://www.homes.co.nz/address/wellington/khandallah/5-cockayne-road/MkB5n
"6 Tensing Place, Khandallah, Wellington",1/01/1970,$1.37M,$1.29M - $1.45M,https://www.homes.co.nz/address/wellington/khandallah/6-tensing-place/pDJZ2
"9 Whitu Street, Khandallah, Wellington",31/10/2012,$2.05M,$1.93M - $2.16M,https://www.homes.co.nz/address/wellington/khandallah/9-whitu-street/jDMOG
"22 Rama Crescent, Khandallah, Wellington",1/01/1970,$1.81M,$1.7M - $1.91M,https://www.homes.co.nz/address/wellington/khandallah/22-rama-crescent/kkvln
"6 Benares Street, Khandallah, Wellington",17/01/1997,$1.5M,$1.41M - $1.58M,https://www.homes.co.nz/address/wellington/khandallah/6-benares-street/E0rbQ
"71 Ranui Crescent, Khandallah, Wellington",18/06/2010,$1.73M,$1.63M - $1.83M,https://www.homes.co.nz/address/wellington/khandallah/71-ranui-crescent/QRrGE
"5B Ngatoto Street, Khandallah, Wellington",17/11/2003,$1.01M,$975K - $1.05M,https://www.homes.co.nz/address/wellington/khandallah/5b-ngatoto-street/VaDNl
"16A Ranui Crescent, Khandallah, Wellington",16/10/2013,$1.29M,$1.21M - $1.36M,https://www.homes.co.nz/address/wellington/khandallah/16a-ranui-crescent/0regn
"19B Kabul Street, Khandallah, Wellington",15/08/2019,$1.9M,$1.79M - $2.01M,https://www.homes.co.nz/address/wellington/khandallah/19b-kabul-street/DL1rL
"39 Waru Street, Khandallah, Wellington",1/01/1970,$1.74M,$1.67M - $1.81M,https://www.homes.co.nz/address/wellington/khandallah/39-waru-street/Gk0M1
"15 Woodmancote Road, Khandallah, Wellington",15/12/2012,$3.7M,$3.49M - $3.91M,https://www.homes.co.nz/address/wellington/khandallah/15-woodmancote-road/o0aeV
"33 Clark Street, Khandallah, Wellington",11/06/2001,$1.6M,$1.51M - $1.69M,https://www.homes.co.nz/address/wellington/khandallah/33-clark-street/MkgyB
"34 Box Hill, Khandallah, Wellington",27/03/2015,$4.16M,$3.92M - $4.39M,https://www.homes.co.nz/address/wellington/khandallah/34-box-hill/OgoYw
"8 Simla Crescent, Khandallah, Wellington",4/02/2016,$1.91M,$1.8M - $2.02M,https://www.homes.co.nz/address/wellington/khandallah/8-simla-crescent/4Ego8
"113 Calcutta Street, Khandallah, Wellington",30/11/2002,$2.86M,$2.7M - $3.02M,https://www.homes.co.nz/address/wellington/khandallah/113-calcutta-street/nLBxy
"13 Punjab Street, Khandallah, Wellington",26/09/2003,$1.75M,$1.65M - $1.85M,https://www.homes.co.nz/address/wellington/khandallah/13-punjab-street/0r8xJ
"38 Calcutta Street, Khandallah, Wellington",22/03/2016,$1.08M,$1.02M - $1.14M,https://www.homes.co.nz/address/wellington/khandallah/38-calcutta-street/jDJMo
"8 Elgin Way, Khandallah, Wellington",8/11/2001,$2.61M,$2.47M - $2.76M,https://www.homes.co.nz/address/wellington/khandallah/8-elgin-way/zOAEz
"33 Rama Crescent, Khandallah, Wellington",19/02/2000,$2.22M,$2.09M - $2.34M,https://www.homes.co.nz/address/wellington/khandallah/33-rama-crescent/4EoNg
"11 Madras Street, Khandallah, Wellington",18/12/2007,$1.31M,$1.23M - $1.38M,https://www.homes.co.nz/address/wellington/khandallah/11-madras-street/84qwg
"15A Onslow Road, Khandallah, Wellington",8/04/2019,$1.23M,$1.16M - $1.3M,https://www.homes.co.nz/address/wellington/khandallah/15a-onslow-road/ekDYX
"25 Mandalay Terrace, Khandallah, Wellington",20/12/2000,$1.21M,$1.14M - $1.28M,https://www.homes.co.nz/address/wellington/khandallah/25-mandalay-terrace/OgbP1
"5 Ranui Crescent, Khandallah, Wellington",25/10/2010,$2.17M,$2.04M - $2.29M,https://www.homes.co.nz/address/wellington/khandallah/5-ranui-crescent/x4GO2
"79 Ranui Crescent, Khandallah, Wellington",12/01/2001,$1.54M,$1.45M - $1.62M,https://www.homes.co.nz/address/wellington/khandallah/79-ranui-crescent/5EMKa
"65 Homebush Road, Khandallah, Wellington",1/01/1970,$1.02M,$965K - $1.08M,https://www.homes.co.nz/address/wellington/khandallah/65-homebush-road/154zw
"1 Nadia Grove, Khandallah, Wellington",1/01/1970,$1.3M,$1.22M - $1.37M,https://www.homes.co.nz/address/wellington/khandallah/1-nadia-grove/DLNKw
"47 Satara Crescent, Khandallah, Wellington",29/01/1998,$1.36M,$1.28M - $1.43M,https://www.homes.co.nz/address/wellington/khandallah/47-satara-crescent/2EVLL
"4 Jalna Avenue, Khandallah, Wellington",1/01/1970,$2.01M,$1.89M - $2.12M,https://www.homes.co.nz/address/wellington/khandallah/4-jalna-avenue/W4O2y
"11 Waru Street, Khandallah, Wellington",31/03/1997,$3.01M,$2.83M - $3.18M,https://www.homes.co.nz/address/wellington/khandallah/11-waru-street/NXkl5
"18 Indira Place, Khandallah, Wellington",9/06/2014,$1.74M,$1.64M - $1.84M,https://www.homes.co.nz/address/wellington/khandallah/18-indira-place/ekvMK
"37 Everest Street, Khandallah, Wellington",27/11/2004,$2.09M,$1.97M - $2.21M,https://www.homes.co.nz/address/wellington/khandallah/37-everest-street/Mwobe
"55 Everest Street, Khandallah, Wellington",20/03/2020,$1.49M,$1.41M - $1.58M,https://www.homes.co.nz/address/wellington/khandallah/55-everest-street/Al5GG
"9 Agra Crescent, Khandallah, Wellington",28/04/2021,$2.43M,$2.34M - $2.49M,https://www.homes.co.nz/address/wellington/khandallah/9-agra-crescent/OxGNn
"55 Rangoon Street, Khandallah, Wellington",13/06/2007,$1.37M,$1.29M - $1.45M,https://www.homes.co.nz/address/wellington/khandallah/55-rangoon-street/PaVpD
"10 Mathieson Avenue, Khandallah, Wellington",1/01/1970,$1.57M,$1.48M - $1.65M,https://www.homes.co.nz/address/wellington/khandallah/10-mathieson-avenue/rX0M8
"11 Mathieson Avenue, Khandallah, Wellington",28/05/2014,$1.83M,$1.72M - $1.93M,https://www.homes.co.nz/address/wellington/khandallah/11-mathieson-avenue/MkxPk
"163 Onslow Road, Khandallah, Wellington",8/02/2005,$1.37M,$1.29M - $1.45M,https://www.homes.co.nz/address/wellington/khandallah/163-onslow-road/9Yxgo
"18 Narbada Crescent, Khandallah, Wellington",19/06/2014,$985K,$930K - $1.04M,https://www.homes.co.nz/address/wellington/khandallah/18-narbada-crescent/yb1Eb
"27 Mandalay Terrace, Khandallah, Wellington",1/01/1970,$1.27M,$1.2M - $1.34M,https://www.homes.co.nz/address/wellington/khandallah/27-mandalay-terrace/LDLAJ
"30 Lohia Street, Khandallah, Wellington",1/01/1970,$1.28M,$1.21M - $1.36M,https://www.homes.co.nz/address/wellington/khandallah/30-lohia-street/9Yewb
"40 Raumati Terrace, Khandallah, Wellington",3/08/2002,$1.1M,$1.04M - $1.16M,https://www.homes.co.nz/address/wellington/khandallah/40-raumati-terrace/LDBM0
"44 Amritsar Street, Khandallah, Wellington",24/10/2003,$1.87M,$1.76M - $1.98M,https://www.homes.co.nz/address/wellington/khandallah/44-amritsar-street/15gRp
"24 Benares Street, Khandallah, Wellington",1/01/1970,$915K,$860K - $965K,https://www.homes.co.nz/address/wellington/khandallah/24-benares-street/MkXbY
"4/15A Box Hill, Khandallah, Wellington",3/02/2016,$885K,$835K - $935K,https://www.homes.co.nz/address/wellington/khandallah/4-15a-box-hill/9YW7K
"50A Madras Street, Khandallah, Wellington",18/08/1998,$1.09M,$1.03M - $1.15M,https://www.homes.co.nz/address/wellington/khandallah/50a-madras-street/Gk5K7
"40E Agra Crescent, Khandallah, Wellington",14/03/2012,$1.44M,$1.38M - $1.49M,https://www.homes.co.nz/address/wellington/khandallah/40e-agra-crescent/9YN8b
"61B Amritsar Street, Khandallah, Wellington",10/09/2015,$1.03M,$995K - $1.07M,https://www.homes.co.nz/address/wellington/khandallah/61b-amritsar-street/Bl104
"23 Ravi Street, Khandallah, Wellington",7/10/2002,$1.57M,$1.48M - $1.66M,https://www.homes.co.nz/address/wellington/khandallah/23-ravi-street/2EBQ4
"5/10 Box Hill, Khandallah, Wellington",17/06/2008,$960K,$925K - $995K,https://www.homes.co.nz/address/wellington/khandallah/5-10-box-hill/kkNnA
"157 Cockayne Road, Khandallah, Wellington",1/01/1970,$970K,$915K - $1.02M,https://www.homes.co.nz/address/wellington/khandallah/157-cockayne-road/Vayeo
"38 Amapur Drive, Khandallah, Wellington",14/10/2008,$1.83M,$1.73M - $1.93M,https://www.homes.co.nz/address/wellington/khandallah/38-amapur-drive/bLely
"5 Baroda Street, Khandallah, Wellington",29/09/2014,$1.74M,$1.64M - $1.83M,https://www.homes.co.nz/address/wellington/khandallah/5-baroda-street/ek7OQ
"14 Tensing Place, Khandallah, Wellington",10/12/1996,$1.83M,$1.73M - $1.94M,https://www.homes.co.nz/address/wellington/khandallah/14-tensing-place/zOjrR
"18 Everest Street, Khandallah, Wellington",2/03/2012,$3.1M,$2.92M - $3.28M,https://www.homes.co.nz/address/wellington/khandallah/18-everest-street/ybene
"1 Elgin Way, Khandallah, Wellington",8/05/2014,$2.37M,$2.24M - $2.51M,https://www.homes.co.nz/address/wellington/khandallah/1-elgin-way/84o4x
"26 Lochiel Road, Khandallah, Wellington",30/06/2005,$2.03M,$1.92M - $2.15M,https://www.homes.co.nz/address/wellington/khandallah/26-lochiel-road/JLWya
"71 Cockayne Road, Khandallah, Wellington",12/10/2018,$1.3M,$1.23M - $1.38M,https://www.homes.co.nz/address/wellington/khandallah/71-cockayne-road/4EP2g
"10 Shortland Street, Khandallah, Wellington",29/03/1999,$1.18M,$1.11M - $1.25M,https://www.homes.co.nz/address/wellington/khandallah/10-shortland-street/7ExgD
"59 Cashmere Avenue, Khandallah, Wellington",1/01/1970,$1.5M,$1.42M - $1.59M,https://www.homes.co.nz/address/wellington/khandallah/59-cashmere-avenue/AlvBG
"86 Lohia Street, Khandallah, Wellington",2/10/2020,$1.45M,$1.37M - $1.53M,https://www.homes.co.nz/address/wellington/khandallah/86-lohia-street/4EwZE
"22 Benares Street, Khandallah, Wellington",22/12/2020,$955K,$900K - $1.01M,https://www.homes.co.nz/address/wellington/khandallah/22-benares-street/X4GDj
"118 Nicholson Road, Khandallah, Wellington",18/11/2015,$1.1M,$1.03M - $1.16M,https://www.homes.co.nz/address/wellington/khandallah/118-nicholson-road/ROlW1
"13 Kapil Grove, Khandallah, Wellington",1/01/1970,$1.25M,$1.18M - $1.32M,https://www.homes.co.nz/address/wellington/khandallah/13-kapil-grove/nL999
