WKT,address_id,change_id,address_type,unit_value,address_number,address_number_suffix,address_number_high,water_route_name,water_name,suburb_locality,town_city,full_address_number,full_road_name,full_address,road_section_id,gd2000_xcoord,gd2000_ycoord,water_route_name_ascii,water_name_ascii,suburb_locality_ascii,town_city_ascii,full_road_name_ascii,full_address_ascii,shape_X,shape_Y
POINT (174.69015995 -36.5893450333),1486038,1293662,Road,,4,,,,,Orewa,Orewa,4,Melanie Place,"4 Melanie Place, Orewa",191294,174.69015995,-36.58934503,,,Orewa,Orewa,Melanie Place,"4 Melanie Place, Orewa",174.69015995,-36.5893450333
POINT (174.68292 -36.587351),1504031,1309907,Road,,50,,,,,Orewa,Orewa,50,Chesterfield Way,"50 Chesterfield Way, Orewa",292633,174.68292000,-36.58735100,,,Orewa,Orewa,Chesterfield Way,"50 Chesterfield Way, Orewa",174.68292,-36.587351
POINT (174.690314 -36.575121),1520595,1684677,Road,,494,A,,,,Orewa,Orewa,494A,Hibiscus Coast Highway,"494A Hibiscus Coast Highway, Orewa",322083,174.69031400,-36.57512100,,,Orewa,Orewa,Hibiscus Coast Highway,"494A Hibiscus Coast Highway, Orewa",174.690314,-36.575121
POINT (174.684842 -36.57661715),1942927,1503866,Road,,108,,,,,Orewa,Orewa,108,Panorama Heights,"108 Panorama Heights, Orewa",375997,174.68484200,-36.57661715,,,Orewa,Orewa,Panorama Heights,"108 Panorama Heights, Orewa",174.684842,-36.57661715
POINT (174.6928013667 -36.5846082333),1502587,1790970,Road,2,4,,,,,Orewa,Orewa,2/4,Edward Avenue,"2/4 Edward Avenue, Orewa",191506,174.69280137,-36.58460823,,,Orewa,Orewa,Edward Avenue,"2/4 Edward Avenue, Orewa",174.6928013667,-36.5846082333
POINT (174.67836165 -36.5845847833),1848540,1487081,Road,,76,,,,,Orewa,Orewa,76,Maire Road,"76 Maire Road, Orewa",382554,174.67836165,-36.58458478,,,Orewa,Orewa,Maire Road,"76 Maire Road, Orewa",174.67836165,-36.5845847833
POINT (174.680293 -36.580154),1519693,1322805,Road,,138,,,,,Orewa,Orewa,138,West Hoe Heights,"138 West Hoe Heights, Orewa",382249,174.68029300,-36.58015400,,,Orewa,Orewa,West Hoe Heights,"138 West Hoe Heights, Orewa",174.680293,-36.580154
POINT (174.690918 -36.577323),1750857,1470825,Road,,5,,,,,Orewa,Orewa,5,Puriri Avenue,"5 Puriri Avenue, Orewa",343534,174.69091800,-36.57732300,,,Orewa,Orewa,Puriri Avenue,"5 Puriri Avenue, Orewa",174.690918,-36.577323
POINT (174.67573595 -36.5905181167),1488756,1296149,Road,,94,,,,,Orewa,Orewa,94,Tauranga Place,"94 Tauranga Place, Orewa",204608,174.67573595,-36.59051812,,,Orewa,Orewa,Tauranga Place,"94 Tauranga Place, Orewa",174.67573595,-36.5905181167
POINT (174.684385 -36.592191),1498927,1305491,Road,,1,,,,,Orewa,Orewa,1,Barton Place,"1 Barton Place, Orewa",202730,174.68438500,-36.59219100,,,Orewa,Orewa,Barton Place,"1 Barton Place, Orewa",174.684385,-36.592191
POINT (174.695247 -36.587378),1484480,1292225,Road,,7,,,,,Orewa,Orewa,7,Tamariki Avenue,"7 Tamariki Avenue, Orewa",162393,174.69524700,-36.58737800,,,Orewa,Orewa,Tamariki Avenue,"7 Tamariki Avenue, Orewa",174.695247,-36.587378
POINT (174.689884 -36.576942),1483417,1291243,Road,,1,,,,,Orewa,Orewa,1,Forest Glen,"1 Forest Glen, Orewa",178963,174.68988400,-36.57694200,,,Orewa,Orewa,Forest Glen,"1 Forest Glen, Orewa",174.689884,-36.576942
POINT (174.695079 -36.595603),1493059,1300110,Road,,2,,,,,Orewa,Orewa,2,Edgewater Grove,"2 Edgewater Grove, Orewa",178108,174.69507900,-36.59560300,,,Orewa,Orewa,Edgewater Grove,"2 Edgewater Grove, Orewa",174.695079,-36.595603
POINT (174.68076415 -36.5876351833),1493069,1300120,Road,,102,,,,,Orewa,Orewa,102,Grovenor Drive,"102 Grovenor Drive, Orewa",202526,174.68076415,-36.58763518,,,Orewa,Orewa,Grovenor Drive,"102 Grovenor Drive, Orewa",174.68076415,-36.5876351833
POINT (174.6783141833 -36.5885045),1692596,1438133,Road,,114,,,,,Orewa,Orewa,114,Maire Road,"114 Maire Road, Orewa",382552,174.67831418,-36.58850450,,,Orewa,Orewa,Maire Road,"114 Maire Road, Orewa",174.6783141833,-36.5885045
POINT (174.697941 -36.591089),1520601,1791724,Road,2,262,,,,,Orewa,Orewa,2/262,Hibiscus Coast Highway,"2/262 Hibiscus Coast Highway, Orewa",180264,174.69794100,-36.59108900,,,Orewa,Orewa,Hibiscus Coast Highway,"2/262 Hibiscus Coast Highway, Orewa",174.697941,-36.591089
POINT (174.681475 -36.575404),1493924,1300909,Road,,113,,,,,Orewa,Orewa,113,Roberta Crescent,"113 Roberta Crescent, Orewa",322023,174.68147500,-36.57540400,,,Orewa,Orewa,Roberta Crescent,"113 Roberta Crescent, Orewa",174.681475,-36.575404
POINT (174.6853911167 -36.5782519167),1857746,1492960,Road,,96,,,,,Orewa,Orewa,96,Landmark Terrace,"96 Landmark Terrace, Orewa",369173,174.68539112,-36.57825192,,,Orewa,Orewa,Landmark Terrace,"96 Landmark Terrace, Orewa",174.6853911167,-36.5782519167
POINT (174.6844258667 -36.57777505),1753918,1488592,Road,,3,,,,,Orewa,Orewa,3,Park Lane,"3 Park Lane, Orewa",369171,174.68442587,-36.57777505,,,Orewa,Orewa,Park Lane,"3 Park Lane, Orewa",174.6844258667,-36.57777505
POINT (174.6970591333 -36.587623),1520410,1323425,Road,,297,,,,,Orewa,Orewa,297,Hibiscus Coast Highway,"297 Hibiscus Coast Highway, Orewa",185019,174.69705913,-36.58762300,,,Orewa,Orewa,Hibiscus Coast Highway,"297 Hibiscus Coast Highway, Orewa",174.6970591333,-36.587623
POINT (174.68470445 -36.5766439667),1942911,1503852,Road,,98,,,,,Orewa,Orewa,98,Panorama Heights,"98 Panorama Heights, Orewa",375997,174.68470445,-36.57664397,,,Orewa,Orewa,Panorama Heights,"98 Panorama Heights, Orewa",174.68470445,-36.5766439667
POINT (174.693613 -36.579229),1520841,1323702,Road,,413,,,,,Orewa,Orewa,413,Hibiscus Coast Highway,"413 Hibiscus Coast Highway, Orewa",343538,174.69361300,-36.57922900,,,Orewa,Orewa,Hibiscus Coast Highway,"413 Hibiscus Coast Highway, Orewa",174.693613,-36.579229
POINT (174.6887355833 -36.5758903333),1855532,1491433,Road,,11,,,,,Orewa,Orewa,11,Annalise Place,"11 Annalise Place, Orewa",371845,174.68873558,-36.57589033,,,Orewa,Orewa,Annalise Place,"11 Annalise Place, Orewa",174.6887355833,-36.5758903333
POINT (174.68807195 -36.5907441833),1932962,1747421,Road,,48,C,,,,Orewa,Orewa,48C,Hatton Road,"48C Hatton Road, Orewa",323070,174.68807195,-36.59074418,,,Orewa,Orewa,Hatton Road,"48C Hatton Road, Orewa",174.68807195,-36.5907441833
POINT (174.6841671833 -36.5831066),1898861,1921429,Road,37A,30,,,,,Orewa,Orewa,37A/30,Ambassador Glade,"37A/30 Ambassador Glade, Orewa",322306,174.68416718,-36.58310660,,,Orewa,Orewa,Ambassador Glade,"37A/30 Ambassador Glade, Orewa",174.6841671833,-36.5831066
POINT (174.692582 -36.5812740167),1520741,1791745,Road,3,422,,,,,Orewa,Orewa,3/422,Hibiscus Coast Highway,"3/422 Hibiscus Coast Highway, Orewa",380713,174.69258200,-36.58127402,,,Orewa,Orewa,Hibiscus Coast Highway,"3/422 Hibiscus Coast Highway, Orewa",174.692582,-36.5812740167
POINT (174.6794763 -36.5883175833),1945626,1749622,Road,,66,E,,,,Orewa,Orewa,66E,Grand Drive,"66E Grand Drive, Orewa",321977,174.67947630,-36.58831758,,,Orewa,Orewa,Grand Drive,"66E Grand Drive, Orewa",174.6794763,-36.5883175833
POINT (174.6853231 -36.5790231333),1572596,1362432,Road,,21,,,,,Orewa,Orewa,21,Landmark Terrace,"21 Landmark Terrace, Orewa",369174,174.68532310,-36.57902313,,,Orewa,Orewa,Landmark Terrace,"21 Landmark Terrace, Orewa",174.6853231,-36.5790231333
POINT (174.6793921167 -36.58048275),1712581,1449328,Road,,23,,,,,Orewa,Orewa,23,Waldorf Crescent,"23 Waldorf Crescent, Orewa",191527,174.67939212,-36.58048275,,,Orewa,Orewa,Waldorf Crescent,"23 Waldorf Crescent, Orewa",174.6793921167,-36.58048275
POINT (174.6847342667 -36.5765113167),1939971,1502106,Road,,104,,,,,Orewa,Orewa,104,Panorama Heights,"104 Panorama Heights, Orewa",375997,174.68473427,-36.57651132,,,Orewa,Orewa,Panorama Heights,"104 Panorama Heights, Orewa",174.6847342667,-36.5765113167
POINT (174.690365 -36.579233),1503970,1791025,Road,2,4,,,,,Orewa,Orewa,2/4,Manuka Street,"2/4 Manuka Street, Orewa",166303,174.69036500,-36.57923300,,,Orewa,Orewa,Manuka Street,"2/4 Manuka Street, Orewa",174.690365,-36.579233
POINT (174.686373 -36.58695),1503013,1309062,Road,,100,,,,,Orewa,Orewa,100,Florence Avenue,"100 Florence Avenue, Orewa",182585,174.68637300,-36.58695000,,,Orewa,Orewa,Florence Avenue,"100 Florence Avenue, Orewa",174.686373,-36.58695
POINT (174.698175 -36.594089),1509806,1683850,Road,,11,A,,,,Orewa,Orewa,11A,Milton Road,"11A Milton Road, Orewa",184444,174.69817500,-36.59408900,,,Orewa,Orewa,Milton Road,"11A Milton Road, Orewa",174.698175,-36.594089
POINT (174.68081 -36.583945),1509303,1313690,Road,,48,,,,,Orewa,Orewa,48,Grovenor Drive,"48 Grovenor Drive, Orewa",292460,174.68081000,-36.58394500,,,Orewa,Orewa,Grovenor Drive,"48 Grovenor Drive, Orewa",174.68081,-36.583945
POINT (174.6903652833 -36.5774109833),1750847,1729373,Road,,11,A,,,,Orewa,Orewa,11A,Puriri Avenue,"11A Puriri Avenue, Orewa",343533,174.69036528,-36.57741098,,,Orewa,Orewa,Puriri Avenue,"11A Puriri Avenue, Orewa",174.6903652833,-36.5774109833
POINT (174.6866070333 -36.5778821333),1412376,1234379,Road,,13,,,,,Orewa,Orewa,13,Parkside Drive,"13 Parkside Drive, Orewa",330472,174.68660703,-36.57788213,,,Orewa,Orewa,Parkside Drive,"13 Parkside Drive, Orewa",174.6866070333,-36.5778821333
POINT (174.688376 -36.594316),1495798,1302646,Road,,14,,,,,Orewa,Orewa,14,Nickell Place,"14 Nickell Place, Orewa",179789,174.68837600,-36.59431600,,,Orewa,Orewa,Nickell Place,"14 Nickell Place, Orewa",174.688376,-36.594316
POINT (174.6796550833 -36.5904561167),1509308,1313695,Road,,49,,,,,Orewa,Orewa,49,Kath Hopper Drive,"49 Kath Hopper Drive, Orewa",197683,174.67965508,-36.59045612,,,Orewa,Orewa,Kath Hopper Drive,"49 Kath Hopper Drive, Orewa",174.6796550833,-36.5904561167
POINT (174.688709 -36.580247),1503261,1682757,Road,,2,B,,,,Orewa,Orewa,2B,Nukumea Common,"2B Nukumea Common, Orewa",343462,174.68870900,-36.58024700,,,Orewa,Orewa,Nukumea Common,"2B Nukumea Common, Orewa",174.688709,-36.580247
POINT (174.6783951167 -36.5897023333),1504904,1310533,Road,,44,,,,,Orewa,Orewa,44,Kath Hopper Drive,"44 Kath Hopper Drive, Orewa",319489,174.67839512,-36.58970233,,,Orewa,Orewa,Kath Hopper Drive,"44 Kath Hopper Drive, Orewa",174.6783951167,-36.5897023333
POINT (174.6869634833 -36.5766176667),1552983,1348069,Road,,24,,,,,Orewa,Orewa,24,Kensington Drive,"24 Kensington Drive, Orewa",330476,174.68696348,-36.57661767,,,Orewa,Orewa,Kensington Drive,"24 Kensington Drive, Orewa",174.6869634833,-36.5766176667
POINT (174.6876882 -36.5812204),1694615,1721155,Road,,11,A,,,,Orewa,Orewa,11A,Nukumea Common,"11A Nukumea Common, Orewa",343457,174.68768820,-36.58122040,,,Orewa,Orewa,Nukumea Common,"11A Nukumea Common, Orewa",174.6876882,-36.5812204
POINT (174.6853330833 -36.58296455),1898799,1921404,Road,48A,30,,,,,Orewa,Orewa,48A/30,Ambassador Glade,"48A/30 Ambassador Glade, Orewa",322306,174.68533308,-36.58296455,,,Orewa,Orewa,Ambassador Glade,"48A/30 Ambassador Glade, Orewa",174.6853330833,-36.58296455
POINT (174.693667 -36.579453),1494506,1301450,Road,,8,,,,,Orewa,Orewa,8,Kohu Street,"8 Kohu Street, Orewa",168195,174.69366700,-36.57945300,,,Orewa,Orewa,Kohu Street,"8 Kohu Street, Orewa",174.693667,-36.579453
POINT (174.6850272833 -36.58295225),1898887,1849430,Road,205,30,,,,,Orewa,Orewa,205/30,Ambassador Glade,"205/30 Ambassador Glade, Orewa",322306,174.68502728,-36.58295225,,,Orewa,Orewa,Ambassador Glade,"205/30 Ambassador Glade, Orewa",174.6850272833,-36.58295225
POINT (174.6949895167 -36.5906623833),1503244,1790998,Road,2,29,,,,,Orewa,Orewa,2/29,Pine Road,"2/29 Pine Road, Orewa",164603,174.69498952,-36.59066238,,,Orewa,Orewa,Pine Road,"2/29 Pine Road, Orewa",174.6949895167,-36.5906623833
POINT (174.688716 -36.585679),1504518,1791086,Road,2,89,,,,,Orewa,Orewa,2/89,Florence Avenue,"2/89 Florence Avenue, Orewa",196718,174.68871600,-36.58567900,,,Orewa,Orewa,Florence Avenue,"2/89 Florence Avenue, Orewa",174.688716,-36.585679
POINT (174.687302 -36.586776),1504400,1791068,Road,2,94,,,,,Orewa,Orewa,2/94,Florence Avenue,"2/94 Florence Avenue, Orewa",191481,174.68730200,-36.58677600,,,Orewa,Orewa,Florence Avenue,"2/94 Florence Avenue, Orewa",174.687302,-36.586776
POINT (174.6794817 -36.5806101833),1712582,1449329,Road,,25,,,,,Orewa,Orewa,25,Waldorf Crescent,"25 Waldorf Crescent, Orewa",191527,174.67948170,-36.58061018,,,Orewa,Orewa,Waldorf Crescent,"25 Waldorf Crescent, Orewa",174.6794817,-36.5806101833
POINT (174.6865703833 -36.5770670333),1729655,1459869,Road,,46,,,,,Orewa,Orewa,46,Parkside Drive,"46 Parkside Drive, Orewa",330472,174.68657038,-36.57706703,,,Orewa,Orewa,Parkside Drive,"46 Parkside Drive, Orewa",174.6865703833,-36.5770670333
POINT (174.6780202167 -36.5889406667),1945612,1505593,Road,,1,,,,,Orewa,Orewa,1,Karauria Lane,"1 Karauria Lane, Orewa",381231,174.67802022,-36.58894067,,,Orewa,Orewa,Karauria Lane,"1 Karauria Lane, Orewa",174.6780202167,-36.5889406667
POINT (174.686131 -36.581215),1485007,1292709,Road,,42,,,,,Orewa,Orewa,42,Millennial Way,"42 Millennial Way, Orewa",343172,174.68613100,-36.58121500,,,Orewa,Orewa,Millennial Way,"42 Millennial Way, Orewa",174.686131,-36.581215
POINT (174.6874840167 -36.5889329667),1494508,1301452,Road,,6,,,,,Orewa,Orewa,6,Denham Way,"6 Denham Way, Orewa",202736,174.68748402,-36.58893297,,,Orewa,Orewa,Denham Way,"6 Denham Way, Orewa",174.6874840167,-36.5889329667
POINT (174.68466205 -36.5768133),1942915,1503856,Road,,80,,,,,Orewa,Orewa,80,Panorama Heights,"80 Panorama Heights, Orewa",375997,174.68466205,-36.57681330,,,Orewa,Orewa,Panorama Heights,"80 Panorama Heights, Orewa",174.68466205,-36.5768133
POINT (174.68678725 -36.57680375),1728097,1459137,Road,,29,,,,,Orewa,Orewa,29,Kensington Drive,"29 Kensington Drive, Orewa",330476,174.68678725,-36.57680375,,,Orewa,Orewa,Kensington Drive,"29 Kensington Drive, Orewa",174.68678725,-36.57680375
POINT (174.6846815333 -36.5777855167),1742416,1467666,Road,,51,,,,,Orewa,Orewa,51,Landmark Terrace,"51 Landmark Terrace, Orewa",369173,174.68468153,-36.57778552,,,Orewa,Orewa,Landmark Terrace,"51 Landmark Terrace, Orewa",174.6846815333,-36.5777855167
POINT (174.687427 -36.594449),1490671,1297910,Road,,9,,,,,Orewa,Orewa,9,Settlers Grove,"9 Settlers Grove, Orewa",196060,174.68742700,-36.59444900,,,Orewa,Orewa,Settlers Grove,"9 Settlers Grove, Orewa",174.687427,-36.594449
POINT (174.6941 -36.595391),1504854,1310500,Road,,16,,,,,Orewa,Orewa,16,Edgewater Grove,"16 Edgewater Grove, Orewa",178108,174.69410000,-36.59539100,,,Orewa,Orewa,Edgewater Grove,"16 Edgewater Grove, Orewa",174.6941,-36.595391
POINT (174.68955 -36.59603),1513821,1317608,Road,,49,,,,,Orewa,Orewa,49,Settlers Grove,"49 Settlers Grove, Orewa",195304,174.68955000,-36.59603000,,,Orewa,Orewa,Settlers Grove,"49 Settlers Grove, Orewa",174.68955,-36.59603
POINT (174.6870889667 -36.5892419833),1506429,1683314,Road,,34,B,,,,Orewa,Orewa,34B,Lakeside Drive,"34B Lakeside Drive, Orewa",160004,174.68708897,-36.58924198,,,Orewa,Orewa,Lakeside Drive,"34B Lakeside Drive, Orewa",174.6870889667,-36.5892419833
POINT (174.690554 -36.581548),1488486,1790654,Road,3,18,,,,,Orewa,Orewa,3/18,West Hoe Road,"3/18 West Hoe Road, Orewa",191486,174.69055400,-36.58154800,,,Orewa,Orewa,West Hoe Road,"3/18 West Hoe Road, Orewa",174.690554,-36.581548
POINT (174.679556 -36.582421),1496869,1303635,Road,,2,,,,,Orewa,Orewa,2,Grovenor Drive,"2 Grovenor Drive, Orewa",283175,174.67955600,-36.58242100,,,Orewa,Orewa,Grovenor Drive,"2 Grovenor Drive, Orewa",174.679556,-36.582421
POINT (174.6961689833 -36.5958921667),1506421,1683311,Road,,16,B,,,,Orewa,Orewa,16B,Centreway Road,"16B Centreway Road, Orewa",180971,174.69616898,-36.59589217,,,Orewa,Orewa,Centreway Road,"16B Centreway Road, Orewa",174.6961689833,-36.5958921667
POINT (174.6861777833 -36.5763447),1568124,1359108,Road,,24,,,,,Orewa,Orewa,24,Eaves Bush Parade,"24 Eaves Bush Parade, Orewa",378298,174.68617778,-36.57634470,,,Orewa,Orewa,Eaves Bush Parade,"24 Eaves Bush Parade, Orewa",174.6861777833,-36.5763447
POINT (174.6965350167 -36.5937332333),1993800,1759096,Road,,14,C,,,,Orewa,Orewa,14C,Weiti Road,"14C Weiti Road, Orewa",157450,174.69653502,-36.59373323,,,Orewa,Orewa,Weiti Road,"14C Weiti Road, Orewa",174.6965350167,-36.5937332333
POINT (174.682253 -36.583939),1482830,1290706,Road,,20,,,,,Orewa,Orewa,20,The Ritz,"20 The Ritz, Orewa",205867,174.68225300,-36.58393900,,,Orewa,Orewa,The Ritz,"20 The Ritz, Orewa",174.682253,-36.583939
POINT (174.680046 -36.589867),1486333,1293943,Road,,9,,,,,Orewa,Orewa,9,Kath Hopper Drive,"9 Kath Hopper Drive, Orewa",319490,174.68004600,-36.58986700,,,Orewa,Orewa,Kath Hopper Drive,"9 Kath Hopper Drive, Orewa",174.680046,-36.589867
POINT (174.6884155833 -36.5759376833),1855534,1491435,Road,,15,,,,,Orewa,Orewa,15,Annalise Place,"15 Annalise Place, Orewa",371845,174.68841558,-36.57593768,,,Orewa,Orewa,Annalise Place,"15 Annalise Place, Orewa",174.6884155833,-36.5759376833
POINT (174.684166 -36.58295575),1898783,1849370,Road,3,30,,,,,Orewa,Orewa,3/30,Ambassador Glade,"3/30 Ambassador Glade, Orewa",322306,174.68416600,-36.58295575,,,Orewa,Orewa,Ambassador Glade,"3/30 Ambassador Glade, Orewa",174.684166,-36.58295575
POINT (174.6799684167 -36.5852286333),1003930,890733,Road,,36,,,,,Orewa,Orewa,36,Manhattan Rise,"36 Manhattan Rise, Orewa",292462,174.67996842,-36.58522863,,,Orewa,Orewa,Manhattan Rise,"36 Manhattan Rise, Orewa",174.6799684167,-36.5852286333
POINT (174.687651 -36.592688),1498034,1304685,Road,,12,,,,,Orewa,Orewa,12,Maygrove Drive,"12 Maygrove Drive, Orewa",169796,174.68765100,-36.59268800,,,Orewa,Orewa,Maygrove Drive,"12 Maygrove Drive, Orewa",174.687651,-36.592688
POINT (174.679954 -36.575638),1499228,1305761,Road,,63,,,,,Orewa,Orewa,63,Roberta Crescent,"63 Roberta Crescent, Orewa",322023,174.67995400,-36.57563800,,,Orewa,Orewa,Roberta Crescent,"63 Roberta Crescent, Orewa",174.679954,-36.575638
POINT (174.6848066333 -36.5760363833),1989620,1522361,Road,,116,,,,,Orewa,Orewa,116,Eaves Bush Parade,"116 Eaves Bush Parade, Orewa",378300,174.68480663,-36.57603638,,,Orewa,Orewa,Eaves Bush Parade,"116 Eaves Bush Parade, Orewa",174.6848066333,-36.5760363833
POINT (174.698193 -36.596365),1498193,1682454,Road,,2,B,,,,Orewa,Orewa,2B,Centreway Road,"2B Centreway Road, Orewa",174511,174.69819300,-36.59636500,,,Orewa,Orewa,Centreway Road,"2B Centreway Road, Orewa",174.698193,-36.596365
POINT (174.6869299833 -36.5765230667),1729725,1459934,Road,,26,,,,,Orewa,Orewa,26,Kensington Drive,"26 Kensington Drive, Orewa",330474,174.68692998,-36.57652307,,,Orewa,Orewa,Kensington Drive,"26 Kensington Drive, Orewa",174.6869299833,-36.5765230667
POINT (174.69557745 -36.5934378833),1489727,1682143,Road,,24,B,,,,Orewa,Orewa,24B,Weiti Road,"24B Weiti Road, Orewa",157450,174.69557745,-36.59343788,,,Orewa,Orewa,Weiti Road,"24B Weiti Road, Orewa",174.69557745,-36.5934378833
POINT (174.6960241 -36.5922726167),1501648,1682644,Road,,10,A,,,,Orewa,Orewa,10A,Ross Crescent,"10A Ross Crescent, Orewa",363598,174.69602410,-36.59227262,,,Orewa,Orewa,Ross Crescent,"10A Ross Crescent, Orewa",174.6960241,-36.5922726167
POINT (174.693659 -36.593731),1487592,1295110,Road,,2,,,,,Orewa,Orewa,2,Bellbird Place,"2 Bellbird Place, Orewa",185122,174.69365900,-36.59373100,,,Orewa,Orewa,Bellbird Place,"2 Bellbird Place, Orewa",174.693659,-36.593731
POINT (174.687104 -36.587035),1488900,1682105,Road,,3,A,,,,Orewa,Orewa,3A,Hatton Road,"3A Hatton Road, Orewa",202740,174.68710400,-36.58703500,,,Orewa,Orewa,Hatton Road,"3A Hatton Road, Orewa",174.687104,-36.587035
POINT (174.68549445 -36.576114),1738323,1465670,Road,,72,,,,,Orewa,Orewa,72,Eaves Bush Parade,"72 Eaves Bush Parade, Orewa",378300,174.68549445,-36.57611400,,,Orewa,Orewa,Eaves Bush Parade,"72 Eaves Bush Parade, Orewa",174.68549445,-36.576114
POINT (174.6903878167 -36.5774484667),1750863,1470827,Road,,11,,,,,Orewa,Orewa,11,Puriri Avenue,"11 Puriri Avenue, Orewa",343533,174.69038782,-36.57744847,,,Orewa,Orewa,Puriri Avenue,"11 Puriri Avenue, Orewa",174.6903878167,-36.5774484667
POINT (174.6783985333 -36.58475645),1848539,1487082,Road,,78,,,,,Orewa,Orewa,78,Maire Road,"78 Maire Road, Orewa",382554,174.67839853,-36.58475645,,,Orewa,Orewa,Maire Road,"78 Maire Road, Orewa",174.6783985333,-36.58475645
POINT (174.696281 -36.592944),1483316,1291147,Road,,33,,,,,Orewa,Orewa,33,Weiti Road,"33 Weiti Road, Orewa",157450,174.69628100,-36.59294400,,,Orewa,Orewa,Weiti Road,"33 Weiti Road, Orewa",174.696281,-36.592944
POINT (174.695 -36.591109),1490807,1298037,Road,,30,,,,,Orewa,Orewa,30,Pine Road,"30 Pine Road, Orewa",164603,174.69500000,-36.59110900,,,Orewa,Orewa,Pine Road,"30 Pine Road, Orewa",174.695,-36.591109
POINT (174.681499 -36.577751),1491233,1682187,Road,,2,B,,,,Orewa,Orewa,2B,Roberta Crescent,"2B Roberta Crescent, Orewa",322025,174.68149900,-36.57775100,,,Orewa,Orewa,Roberta Crescent,"2B Roberta Crescent, Orewa",174.681499,-36.577751
POINT (174.6849516 -36.5761106),1989617,1522358,Road,,110,,,,,Orewa,Orewa,110,Eaves Bush Parade,"110 Eaves Bush Parade, Orewa",378300,174.68495160,-36.57611060,,,Orewa,Orewa,Eaves Bush Parade,"110 Eaves Bush Parade, Orewa",174.6849516,-36.5761106
POINT (174.6908429833 -36.5833670667),1669449,1802726,Road,2,137,,,,,Orewa,Orewa,2/137,Centreway Road,"2/137 Centreway Road, Orewa",191477,174.69084298,-36.58336707,,,Orewa,Orewa,Centreway Road,"2/137 Centreway Road, Orewa",174.6908429833,-36.5833670667
POINT (174.6784691 -36.58437765),1848543,1487078,Road,,70,,,,,Orewa,Orewa,70,Maire Road,"70 Maire Road, Orewa",382554,174.67846910,-36.58437765,,,Orewa,Orewa,Maire Road,"70 Maire Road, Orewa",174.6784691,-36.58437765
POINT (174.68612935 -36.5767471833),1728089,1459129,Road,,73,,,,,Orewa,Orewa,73,Parkside Drive,"73 Parkside Drive, Orewa",338818,174.68612935,-36.57674718,,,Orewa,Orewa,Parkside Drive,"73 Parkside Drive, Orewa",174.68612935,-36.5767471833
POINT (174.6848308833 -36.5766636833),1942926,1503865,Road,,100,,,,,Orewa,Orewa,100,Panorama Heights,"100 Panorama Heights, Orewa",375997,174.68483088,-36.57666368,,,Orewa,Orewa,Panorama Heights,"100 Panorama Heights, Orewa",174.6848308833,-36.5766636833
POINT (174.6805949167 -36.5896470167),1498730,1305323,Road,,6,,,,,Orewa,Orewa,6,Kath Hopper Drive,"6 Kath Hopper Drive, Orewa",319490,174.68059492,-36.58964702,,,Orewa,Orewa,Kath Hopper Drive,"6 Kath Hopper Drive, Orewa",174.6805949167,-36.5896470167
POINT (174.683155 -36.583132),1482856,1290725,Road,,17,,,,,Orewa,Orewa,17,The Ritz,"17 The Ritz, Orewa",205867,174.68315500,-36.58313200,,,Orewa,Orewa,The Ritz,"17 The Ritz, Orewa",174.683155,-36.583132
POINT (174.6889049667 -36.5769859333),1505733,1683143,Road,,14,A,,,,Orewa,Orewa,14A,Forest Glen,"14A Forest Glen, Orewa",321984,174.68890497,-36.57698593,,,Orewa,Orewa,Forest Glen,"14A Forest Glen, Orewa",174.6889049667,-36.5769859333
POINT (174.69204 -36.588626),1511434,1683983,Road,,174,B,,,,Orewa,Orewa,174B,Centreway Road,"174B Centreway Road, Orewa",157963,174.69204000,-36.58862600,,,Orewa,Orewa,Centreway Road,"174B Centreway Road, Orewa",174.69204,-36.588626
POINT (174.6807327833 -36.5884214167),1666973,1421834,Road,,55,,,,,Orewa,Orewa,55,Grand Drive,"55 Grand Drive, Orewa",283504,174.68073278,-36.58842142,,,Orewa,Orewa,Grand Drive,"55 Grand Drive, Orewa",174.6807327833,-36.5884214167
POINT (174.6894031833 -36.5766975833),1483088,1790550,Road,1,10,,,,,Orewa,Orewa,1/10,Forest Glen,"1/10 Forest Glen, Orewa",321984,174.68940318,-36.57669758,,,Orewa,Orewa,Forest Glen,"1/10 Forest Glen, Orewa",174.6894031833,-36.5766975833
POINT (174.6936913667 -36.5894757167),1676462,1717214,Road,,75,B,,,,Orewa,Orewa,75B,Centreway Road,"75B Centreway Road, Orewa",320535,174.69369137,-36.58947572,,,Orewa,Orewa,Centreway Road,"75B Centreway Road, Orewa",174.6936913667,-36.5894757167
POINT (174.685057 -36.5779798),381446,339084,Road,,100,,,,,Orewa,Orewa,100,Landmark Terrace,"100 Landmark Terrace, Orewa",369173,174.68505700,-36.57797980,,,Orewa,Orewa,Landmark Terrace,"100 Landmark Terrace, Orewa",174.685057,-36.5779798
POINT (174.686804817988 -36.5879956178386),2030710,2043193,Road,,14,B,,,,Orewa,Orewa,14B,Hatton Road,"14B Hatton Road, Orewa",202740,174.68680482,-36.58799562,,,Orewa,Orewa,Hatton Road,"14B Hatton Road, Orewa",174.686804817988,-36.5879956178386
